tileset,index,type_or_hex
oceanic_museum,4,NORMAL
oceanic_museum,5,NORMAL
oceanic_museum,6,NORMAL
oceanic_museum,7,NORMAL
oceanic_museum,8,NORMAL
oceanic_museum,9,NORMAL
oceanic_museum,10,NORMAL
oceanic_museum,11,NORMAL
oceanic_museum,12,NORMAL
oceanic_museum,13,NORMAL
oceanic_museum,14,NORMAL
oceanic_museum,15,NORMAL
oceanic_museum,16,NORMAL
oceanic_museum,17,NORMAL
oceanic_museum,18,NORMAL
oceanic_museum,19,NORMAL
oceanic_museum,20,NORMAL
oceanic_museum,21,NORMAL
oceanic_museum,22,NORMAL
oceanic_museum,23,NORMAL
oceanic_museum,24,NORMAL
oceanic_museum,25,NORMAL
oceanic_museum,26,NORMAL
oceanic_museum,27,NORMAL
oceanic_museum,28,NORMAL
oceanic_museum,29,NORMAL
oceanic_museum,30,NORMAL
oceanic_museum,31,NORMAL
oceanic_museum,32,NORMAL
oceanic_museum,33,NORMAL
oceanic_museum,34,NORMAL
oceanic_museum,35,NORMAL
oceanic_museum,36,NORMAL
oceanic_museum,37,NORMAL
oceanic_museum,38,NORMAL
oceanic_museum,39,NORMAL
oceanic_museum,40,NORMAL
oceanic_museum,41,NORMAL
oceanic_museum,42,NORMAL
oceanic_museum,43,NORMAL
oceanic_museum,44,NORMAL
oceanic_museum,45,NORMAL
oceanic_museum,46,NORMAL
oceanic_museum,47,NORMAL
oceanic_museum,48,NORMAL
oceanic_museum,49,NORMAL
oceanic_museum,50,NORMAL
oceanic_museum,51,NORMAL
oceanic_museum,52,NORMAL
oceanic_museum,53,NORMAL
oceanic_museum,54,NORMAL
oceanic_museum,55,NORMAL
oceanic_museum,56,NORMAL
oceanic_museum,57,NORMAL
oceanic_museum,58,NORMAL
oceanic_museum,59,NORMAL
oceanic_museum,60,NORMAL
oceanic_museum,61,NORMAL
oceanic_museum,62,NORMAL
oceanic_museum,63,NORMAL
oceanic_museum,64,NORMAL
oceanic_museum,65,NORMAL
oceanic_museum,66,NORMAL
oceanic_museum,67,NORMAL
oceanic_museum,68,NORMAL
oceanic_museum,69,NORMAL
oceanic_museum,70,NORMAL
oceanic_museum,71,NORMAL
oceanic_museum,72,NORMAL
oceanic_museum,73,NORMAL
oceanic_museum,74,NORMAL
oceanic_museum,75,NORMAL
oceanic_museum,76,NORMAL
oceanic_museum,77,NORMAL
oceanic_museum,78,NORMAL
oceanic_museum,79,NORMAL
oceanic_museum,80,NORMAL
oceanic_museum,81,NORMAL
oceanic_museum,82,NORMAL
oceanic_museum,83,NORMAL
oceanic_museum,84,NORMAL
oceanic_museum,85,NORMAL
oceanic_museum,86,NORMAL
oceanic_museum,87,NORMAL
oceanic_museum,88,NORMAL
oceanic_museum,89,NORMAL
oceanic_museum,90,NORMAL
oceanic_museum,91,NORMAL
oceanic_museum,92,NORMAL
oceanic_museum,93,NORMAL
oceanic_museum,94,NORMAL
oceanic_museum,95,NORMAL
oceanic_museum,96,NORMAL
oceanic_museum,97,NORMAL
oceanic_museum,98,NORMAL
oceanic_museum,99,NORMAL
oceanic_museum,100,NORMAL
oceanic_museum,101,NORMAL
oceanic_museum,102,NORMAL
oceanic_museum,103,NORMAL
oceanic_museum,104,NORMAL
oceanic_museum,105,NORMAL
oceanic_museum,106,NORMAL
oceanic_museum,107,NORMAL
oceanic_museum,108,NORMAL
oceanic_museum,109,NORMAL
oceanic_museum,110,NORMAL
oceanic_museum,111,NORMAL
oceanic_museum,112,NORMAL
oceanic_museum,113,NORMAL
oceanic_museum,114,NORMAL
oceanic_museum,115,NORMAL
oceanic_museum,116,NORMAL
oceanic_museum,117,NORMAL
oceanic_museum,118,NORMAL
oceanic_museum,119,NORMAL
oceanic_museum,120,NORMAL
oceanic_museum,121,NORMAL
route_207,0,NORMAL
route_207,1,NORMAL
route_207,2,NORMAL
route_207,3,NORMAL
route_207,4,NORMAL
route_207,5,NORMAL
route_207,6,NORMAL
route_207,7,NORMAL
route_207,8,NORMAL
route_207,9,NORMAL
route_207,10,NORMAL
route_207,11,NORMAL
route_207,12,NORMAL
route_207,13,NORMAL
route_207,14,NORMAL
route_207,15,NORMAL
route_207,16,NORMAL
route_207,17,NORMAL
route_207,18,NORMAL
route_207,19,NORMAL
route_207,20,NORMAL
route_207,21,NORMAL
route_207,22,NORMAL
route_207,23,NORMAL
route_207,24,NORMAL
route_207,25,NORMAL
route_207,26,NORMAL
route_207,27,NORMAL
route_207,28,NORMAL
route_207,29,NORMAL
route_207,30,NORMAL
route_207,31,NORMAL
route_207,32,NORMAL
route_207,33,NORMAL
route_207,34,NORMAL
route_207,35,NORMAL
route_207,36,NORMAL
route_207,37,NORMAL
route_207,38,NORMAL
route_207,39,NORMAL
route_207,40,NORMAL
route_207,41,NORMAL
route_207,42,NORMAL
route_207,43,NORMAL
route_207,44,NORMAL
route_207,45,NORMAL
route_207,46,NORMAL
route_207,47,NORMAL
route_207,48,NORMAL
route_207,49,NORMAL
route_207,50,NORMAL
route_207,51,NORMAL
route_207,52,NORMAL
route_207,53,NORMAL
route_207,54,NORMAL
route_207,55,NORMAL
route_207,56,NORMAL
route_207,57,NORMAL
route_207,58,NORMAL
route_207,59,NORMAL
route_207,60,NORMAL
route_207,61,NORMAL
route_207,62,NORMAL
route_207,63,NORMAL
route_207,64,NORMAL
route_207,65,NORMAL
route_207,66,NORMAL
route_207,67,NORMAL
route_207,68,NORMAL
route_207,69,NORMAL
route_207,70,NORMAL
route_207,71,NORMAL
route_207,72,NORMAL
route_207,73,NORMAL
route_207,74,NORMAL
route_207,75,NORMAL
route_207,76,NORMAL
route_207,77,NORMAL
route_207,78,NORMAL
route_207,79,NORMAL
route_207,80,NORMAL
route_207,81,NORMAL
route_207,82,NORMAL
route_207,83,NORMAL
route_207,84,NORMAL
route_207,85,NORMAL
route_207,86,NORMAL
route_207,87,NORMAL
route_207,88,NORMAL
route_207,89,NORMAL
route_207,90,NORMAL
route_207,91,NORMAL
route_207,92,NORMAL
route_207,93,NORMAL
route_207,94,NORMAL
route_207,95,NORMAL
route_207,96,NORMAL
route_207,97,NORMAL
route_207,98,NORMAL
route_207,99,NORMAL
route_207,100,NORMAL
route_207,101,NORMAL
route_207,102,NORMAL
route_207,103,NORMAL
route_207,104,NORMAL
route_207,105,NORMAL
route_207,106,NORMAL
route_207,107,NORMAL
route_207,108,NORMAL
route_207,109,NORMAL
route_207,110,NORMAL
route_207,111,NORMAL
route_207,112,NORMAL
route_207,113,NORMAL
route_207,114,NORMAL
route_207,115,NORMAL
route_207,116,NORMAL
route_207,117,NORMAL
route_207,118,NORMAL
route_207,119,NORMAL
route_207,120,NORMAL
route_207,121,NORMAL
route_207,122,NORMAL
route_207,123,NORMAL
route_207,124,NORMAL
route_207,125,NORMAL
route_207,126,NORMAL
route_207,127,NORMAL
twinleaf_living,0,NORMAL
twinleaf_living,1,NORMAL
twinleaf_living,2,NORMAL
twinleaf_living,3,NORMAL
twinleaf_living,4,NORMAL
twinleaf_living,5,NORMAL
twinleaf_living,6,NORMAL
twinleaf_living,7,NORMAL
twinleaf_living,8,NORMAL
twinleaf_living,9,NORMAL
twinleaf_living,10,NORMAL
twinleaf_living,11,NORMAL
twinleaf_living,12,NORMAL
twinleaf_living,13,NORMAL
twinleaf_living,14,NORMAL
twinleaf_living,15,NORMAL
twinleaf_living,16,NORMAL
twinleaf_living,17,NORMAL
twinleaf_living,18,NORMAL
twinleaf_living,19,NORMAL
twinleaf_living,20,NORMAL
twinleaf_living,21,NORMAL
twinleaf_living,22,NORMAL
twinleaf_living,23,NORMAL
twinleaf_living,24,NORMAL
twinleaf_living,25,NORMAL
twinleaf_living,26,NORMAL
twinleaf_living,27,NORMAL
twinleaf_living,28,NORMAL
twinleaf_living,29,NORMAL
twinleaf_living,30,NORMAL
twinleaf_living,31,NORMAL
twinleaf_living,32,NORMAL
twinleaf_living,33,NORMAL
twinleaf_living,34,NORMAL
twinleaf_living,35,NORMAL
twinleaf_living,36,NORMAL
twinleaf_living,37,NORMAL
twinleaf_living,38,NORMAL
twinleaf_living,39,NORMAL
twinleaf_living,40,NORMAL
twinleaf_living,41,NORMAL
twinleaf_living,42,NORMAL
twinleaf_living,43,NORMAL
twinleaf_living,44,NORMAL
twinleaf_living,45,NORMAL
twinleaf_living,46,NORMAL
twinleaf_living,47,NORMAL
twinleaf_living,48,NORMAL
twinleaf_living,49,NORMAL
twinleaf_living,50,NORMAL
twinleaf_living,51,NORMAL
twinleaf_living,52,NORMAL
twinleaf_living,53,NORMAL
twinleaf_living,54,NORMAL
twinleaf_living,55,NORMAL
twinleaf_living,56,NORMAL
twinleaf_living,57,NORMAL
twinleaf_living,58,NORMAL
twinleaf_living,59,NORMAL
twinleaf_living,60,NORMAL
twinleaf_living,61,NORMAL
twinleaf_living,62,NORMAL
twinleaf_living,63,NORMAL
twinleaf_living,64,NORMAL
twinleaf_living,65,NORMAL
twinleaf_living,66,NORMAL
twinleaf_living,67,NORMAL
twinleaf_living,68,NORMAL
twinleaf_living,69,NORMAL
twinleaf_living,70,NORMAL
twinleaf_living,71,NORMAL
twinleaf_living,72,NORMAL
twinleaf_living,73,NORMAL
twinleaf_living,74,NORMAL
twinleaf_living,75,NORMAL
twinleaf_living,76,NORMAL
twinleaf_living,77,NORMAL
twinleaf_living,78,NORMAL
twinleaf_living,79,NORMAL
twinleaf_living,80,NORMAL
twinleaf_living,81,NORMAL
twinleaf_living,82,NORMAL
twinleaf_living,83,NORMAL
twinleaf_living,84,NORMAL
twinleaf_living,85,NORMAL
twinleaf_living,86,NORMAL
twinleaf_living,87,NORMAL
twinleaf_living,88,NORMAL
twinleaf_living,89,NORMAL
twinleaf_living,90,NORMAL
twinleaf_living,91,NORMAL
twinleaf_living,92,NORMAL
twinleaf_living,93,NORMAL
twinleaf_living,94,NORMAL
twinleaf_living,95,NORMAL
twinleaf_living,96,NORMAL
twinleaf_living,97,NORMAL
twinleaf_living,98,NORMAL
twinleaf_living,99,NORMAL
twinleaf_living,100,NORMAL
twinleaf_living,101,NORMAL
twinleaf_living,102,NORMAL
twinleaf_living,103,NORMAL
twinleaf_living,104,NORMAL
twinleaf_living,105,NORMAL
twinleaf_living,106,NORMAL
twinleaf_living,107,NORMAL
twinleaf_living,108,NORMAL
twinleaf_living,109,NORMAL
twinleaf_living,110,NORMAL
twinleaf_living,111,NORMAL
twinleaf_living,112,NORMAL
twinleaf_living,113,NORMAL
twinleaf_living,114,NORMAL
twinleaf_living,115,NORMAL
twinleaf_living,116,NORMAL
twinleaf_living,117,NORMAL
twinleaf_living,118,NORMAL
twinleaf_living,119,NORMAL
twinleaf_living,120,NORMAL
twinleaf_living,121,NORMAL
twinleaf_living,122,NORMAL
twinleaf_living,123,NORMAL
twinleaf_living,124,NORMAL
twinleaf_living,125,NORMAL
twinleaf_living,126,NORMAL
twinleaf_living,127,NORMAL
seashore_house,0,NORMAL
seashore_house,1,NORMAL
seashore_house,2,NORMAL
seashore_house,3,NORMAL
seashore_house,4,NORMAL
seashore_house,5,NORMAL
seashore_house,6,NORMAL
seashore_house,7,NORMAL
seashore_house,8,NORMAL
seashore_house,9,NORMAL
seashore_house,10,NORMAL
seashore_house,11,NORMAL
seashore_house,12,NORMAL
seashore_house,13,NORMAL
seashore_house,14,NORMAL
seashore_house,15,NORMAL
seashore_house,16,NORMAL
seashore_house,17,NORMAL
seashore_house,18,NORMAL
seashore_house,19,NORMAL
seashore_house,20,NORMAL
seashore_house,21,NORMAL
seashore_house,22,NORMAL
seashore_house,23,NORMAL
seashore_house,24,NORMAL
seashore_house,25,NORMAL
seashore_house,26,NORMAL
seashore_house,27,NORMAL
seashore_house,28,NORMAL
seashore_house,29,NORMAL
seashore_house,30,NORMAL
seashore_house,31,NORMAL
seashore_house,32,NORMAL
seashore_house,33,NORMAL
seashore_house,34,NORMAL
seashore_house,35,NORMAL
seashore_house,36,NORMAL
seashore_house,37,NORMAL
seashore_house,38,NORMAL
seashore_house,39,NORMAL
seashore_house,40,NORMAL
seashore_house,41,NORMAL
seashore_house,42,NORMAL
seashore_house,43,NORMAL
seashore_house,44,NORMAL
seashore_house,45,NORMAL
seashore_house,46,NORMAL
seashore_house,47,NORMAL
seashore_house,48,NORMAL
seashore_house,49,NORMAL
seashore_house,50,NORMAL
seashore_house,51,NORMAL
seashore_house,52,NORMAL
seashore_house,53,NORMAL
seashore_house,54,NORMAL
seashore_house,55,NORMAL
battle_frontier_ranking_hall,0,NORMAL
battle_frontier_ranking_hall,1,NORMAL
battle_frontier_ranking_hall,2,NORMAL
battle_frontier_ranking_hall,3,NORMAL
battle_frontier_ranking_hall,4,NORMAL
battle_frontier_ranking_hall,5,NORMAL
battle_frontier_ranking_hall,6,NORMAL
battle_frontier_ranking_hall,7,NORMAL
battle_frontier_ranking_hall,8,NORMAL
battle_frontier_ranking_hall,9,NORMAL
battle_frontier_ranking_hall,10,NORMAL
battle_frontier_ranking_hall,11,NORMAL
battle_frontier_ranking_hall,12,NORMAL
battle_frontier_ranking_hall,13,NORMAL
battle_frontier_ranking_hall,14,NORMAL
battle_frontier_ranking_hall,15,NORMAL
battle_frontier_ranking_hall,16,NORMAL
battle_frontier_ranking_hall,17,NORMAL
battle_frontier_ranking_hall,18,NORMAL
battle_frontier_ranking_hall,19,NORMAL
battle_frontier_ranking_hall,20,NORMAL
battle_frontier_ranking_hall,21,NORMAL
battle_frontier_ranking_hall,22,NORMAL
battle_frontier_ranking_hall,23,NORMAL
battle_frontier_ranking_hall,24,NORMAL
battle_frontier_ranking_hall,25,NORMAL
battle_frontier_ranking_hall,26,NORMAL
battle_frontier_ranking_hall,27,NORMAL
battle_frontier_ranking_hall,28,NORMAL
battle_frontier_ranking_hall,29,NORMAL
battle_frontier_ranking_hall,30,NORMAL
battle_frontier_ranking_hall,31,NORMAL
battle_frontier_ranking_hall,32,NORMAL
battle_frontier_ranking_hall,33,NORMAL
battle_frontier_ranking_hall,34,NORMAL
battle_frontier_ranking_hall,35,NORMAL
battle_frontier_ranking_hall,36,NORMAL
battle_frontier_ranking_hall,37,NORMAL
battle_frontier_ranking_hall,38,NORMAL
battle_frontier_ranking_hall,39,NORMAL
battle_frontier_ranking_hall,40,NORMAL
battle_frontier_ranking_hall,41,NORMAL
battle_frontier_ranking_hall,42,NORMAL
battle_frontier_ranking_hall,43,NORMAL
battle_frontier_ranking_hall,44,NORMAL
battle_frontier_ranking_hall,45,NORMAL
battle_frontier_ranking_hall,46,NORMAL
battle_frontier_ranking_hall,47,NORMAL
battle_frontier_ranking_hall,48,NORMAL
battle_frontier_ranking_hall,49,NORMAL
battle_frontier_ranking_hall,50,NORMAL
battle_frontier_ranking_hall,51,NORMAL
battle_frontier_ranking_hall,52,NORMAL
battle_frontier_ranking_hall,53,NORMAL
battle_frontier_ranking_hall,54,NORMAL
battle_frontier_ranking_hall,55,NORMAL
battle_frontier_ranking_hall,56,NORMAL
battle_frontier_ranking_hall,57,NORMAL
battle_frontier_ranking_hall,58,NORMAL
battle_frontier_ranking_hall,59,NORMAL
battle_frontier_ranking_hall,60,NORMAL
battle_frontier_ranking_hall,61,NORMAL
battle_frontier_ranking_hall,62,NORMAL
battle_frontier_ranking_hall,63,NORMAL
battle_frontier_ranking_hall,64,NORMAL
battle_frontier_ranking_hall,65,NORMAL
battle_frontier_ranking_hall,66,NORMAL
battle_frontier_ranking_hall,67,NORMAL
battle_frontier_ranking_hall,68,NORMAL
battle_frontier_ranking_hall,69,NORMAL
battle_frontier_ranking_hall,70,NORMAL
battle_frontier_ranking_hall,71,NORMAL
battle_frontier_ranking_hall,72,NORMAL
battle_frontier_ranking_hall,73,NORMAL
battle_frontier_ranking_hall,74,NORMAL
battle_frontier_ranking_hall,75,NORMAL
battle_frontier_ranking_hall,76,NORMAL
battle_frontier_ranking_hall,77,NORMAL
battle_frontier_ranking_hall,78,NORMAL
battle_frontier_ranking_hall,79,NORMAL
battle_frontier_ranking_hall,80,NORMAL
battle_frontier_ranking_hall,81,NORMAL
battle_frontier_ranking_hall,82,NORMAL
battle_frontier_ranking_hall,83,NORMAL
battle_frontier_ranking_hall,84,NORMAL
battle_frontier_ranking_hall,85,NORMAL
battle_frontier_ranking_hall,86,NORMAL
battle_frontier_ranking_hall,87,NORMAL
battle_frontier_ranking_hall,88,NORMAL
battle_frontier_ranking_hall,89,NORMAL
battle_frontier_ranking_hall,90,NORMAL
battle_frontier_ranking_hall,91,NORMAL
battle_frontier_ranking_hall,92,NORMAL
battle_frontier_ranking_hall,93,NORMAL
route_205_north,0,NORMAL
route_205_north,1,NORMAL
route_205_north,2,NORMAL
route_205_north,3,NORMAL
route_205_north,4,NORMAL
route_205_north,5,NORMAL
route_205_north,6,NORMAL
route_205_north,7,NORMAL
route_205_north,8,NORMAL
route_205_north,9,NORMAL
route_205_north,10,NORMAL
route_205_north,11,NORMAL
route_205_north,12,NORMAL
route_205_north,13,NORMAL
route_205_north,14,NORMAL
route_205_north,15,NORMAL
route_205_north,16,NORMAL
route_205_north,17,NORMAL
route_205_north,18,NORMAL
route_205_north,19,NORMAL
route_205_north,20,NORMAL
route_205_north,21,NORMAL
route_205_north,22,NORMAL
route_205_north,23,NORMAL
route_205_north,24,NORMAL
route_205_north,25,NORMAL
route_205_north,26,NORMAL
route_205_north,27,NORMAL
route_205_north,28,NORMAL
route_205_north,29,NORMAL
route_205_north,30,NORMAL
route_205_north,31,NORMAL
route_205_north,32,NORMAL
route_205_north,33,NORMAL
route_205_north,34,NORMAL
route_205_north,35,NORMAL
route_205_north,36,NORMAL
route_205_north,37,NORMAL
route_205_north,38,NORMAL
route_205_north,39,NORMAL
route_205_north,40,NORMAL
route_205_north,41,NORMAL
route_205_north,42,NORMAL
route_205_north,43,NORMAL
route_205_north,44,NORMAL
route_205_north,45,NORMAL
route_205_north,46,NORMAL
route_205_north,47,NORMAL
route_205_north,48,NORMAL
route_205_north,49,NORMAL
route_205_north,50,NORMAL
route_205_north,51,NORMAL
route_205_north,52,NORMAL
route_205_north,53,NORMAL
route_205_north,54,NORMAL
route_205_north,55,NORMAL
route_205_north,56,NORMAL
route_205_north,57,NORMAL
route_205_north,58,NORMAL
route_205_north,59,NORMAL
route_205_north,60,NORMAL
route_205_north,61,NORMAL
route_205_north,62,NORMAL
route_205_north,63,NORMAL
route_205_north,64,NORMAL
route_205_north,65,NORMAL
route_205_north,66,NORMAL
route_205_north,67,NORMAL
route_205_north,68,NORMAL
route_205_north,69,NORMAL
route_205_north,70,NORMAL
route_205_north,71,NORMAL
route_205_north,72,NORMAL
route_205_north,73,NORMAL
route_205_north,74,NORMAL
route_205_north,75,NORMAL
route_205_north,76,NORMAL
route_205_north,77,NORMAL
route_205_north,78,NORMAL
route_205_north,79,NORMAL
route_205_north,80,NORMAL
route_205_north,81,NORMAL
route_205_north,82,NORMAL
route_205_north,83,NORMAL
route_205_north,84,NORMAL
route_205_north,85,NORMAL
route_205_north,86,NORMAL
route_205_north,87,NORMAL
route_205_north,88,NORMAL
route_205_north,89,NORMAL
route_205_north,90,NORMAL
route_205_north,91,NORMAL
route_205_north,92,NORMAL
route_205_north,93,NORMAL
route_205_north,94,NORMAL
route_205_north,95,NORMAL
route_205_north,96,NORMAL
route_205_north,97,NORMAL
route_205_north,98,NORMAL
route_205_north,99,NORMAL
route_205_north,100,NORMAL
route_205_north,101,NORMAL
route_205_north,102,NORMAL
route_205_north,103,NORMAL
route_205_north,104,NORMAL
route_205_north,105,NORMAL
route_205_north,106,NORMAL
route_205_north,107,NORMAL
route_205_north,108,NORMAL
route_205_north,109,NORMAL
route_205_north,110,NORMAL
route_205_north,111,NORMAL
route_205_north,112,NORMAL
route_205_north,113,NORMAL
route_205_north,114,NORMAL
route_205_north,115,NORMAL
route_205_north,116,NORMAL
route_205_north,117,NORMAL
route_205_north,118,NORMAL
route_205_north,119,NORMAL
route_205_north,120,NORMAL
route_205_north,121,NORMAL
route_205_north,122,NORMAL
route_205_north,123,NORMAL
route_205_north,124,NORMAL
route_205_north,125,NORMAL
route_205_north,126,NORMAL
route_205_north,127,NORMAL
route_205_north,128,NORMAL
route_205_north,129,NORMAL
route_205_north,130,NORMAL
route_205_north,131,NORMAL
route_205_north,132,NORMAL
route_205_north,133,NORMAL
route_205_north,134,NORMAL
route_205_north,135,NORMAL
route_205_north,136,NORMAL
route_205_north,137,NORMAL
route_205_north,138,NORMAL
route_205_north,139,NORMAL
route_205_north,140,NORMAL
route_205_north,141,NORMAL
route_205_north,142,NORMAL
route_205_north,143,NORMAL
route_205_north,144,NORMAL
route_205_north,145,NORMAL
route_205_north,146,NORMAL
route_205_north,147,NORMAL
route_205_north,148,NORMAL
route_205_north,149,NORMAL
route_205_north,150,NORMAL
route_205_north,151,NORMAL
route_205_north,152,NORMAL
route_205_north,153,NORMAL
route_205_north,154,NORMAL
route_205_north,155,NORMAL
route_205_north,156,NORMAL
route_205_north,157,NORMAL
route_205_north,158,NORMAL
route_205_north,159,NORMAL
route_205_north,160,NORMAL
route_205_north,161,NORMAL
route_205_north,162,NORMAL
route_205_north,163,NORMAL
route_205_north,164,NORMAL
route_205_north,165,NORMAL
route_205_north,166,NORMAL
route_205_north,167,NORMAL
route_205_north,168,NORMAL
route_205_north,169,NORMAL
route_205_north,170,NORMAL
route_205_north,171,NORMAL
route_205_north,172,NORMAL
route_205_north,173,NORMAL
route_205_north,174,NORMAL
route_205_north,175,NORMAL
route_205_north,176,NORMAL
route_205_north,177,NORMAL
route_205_north,178,NORMAL
route_205_north,179,NORMAL
route_205_north,180,NORMAL
route_205_north,181,NORMAL
route_205_north,182,NORMAL
route_205_north,183,NORMAL
route_205_north,184,NORMAL
route_205_north,185,NORMAL
route_205_north,186,NORMAL
route_205_north,187,NORMAL
route_205_north,188,NORMAL
route_205_north,189,NORMAL
route_205_north,190,NORMAL
route_205_north,191,NORMAL
route_205_north,192,NORMAL
route_205_north,193,NORMAL
route_205_north,194,NORMAL
route_205_north,195,NORMAL
route_205_north,196,NORMAL
route_205_north,197,NORMAL
route_205_north,198,NORMAL
route_205_north,199,NORMAL
route_205_north,200,NORMAL
route_205_north,201,NORMAL
route_205_north,202,NORMAL
route_205_north,203,NORMAL
route_205_north,204,NORMAL
route_205_north,205,NORMAL
route_205_north,206,NORMAL
route_205_north,207,NORMAL
route_205_north,208,NORMAL
route_205_north,209,NORMAL
route_205_north,210,NORMAL
route_205_north,211,NORMAL
route_205_north,212,NORMAL
route_205_north,213,NORMAL
route_205_north,214,NORMAL
route_205_north,215,NORMAL
route_205_north,216,NORMAL
route_205_north,217,NORMAL
route_205_north,218,NORMAL
route_205_north,219,NORMAL
route_205_north,220,NORMAL
route_205_north,221,NORMAL
route_205_north,222,NORMAL
route_205_north,223,NORMAL
route_205_north,224,NORMAL
route_205_north,225,NORMAL
route_205_north,226,NORMAL
route_205_north,227,NORMAL
route_205_north,228,NORMAL
route_205_north,229,NORMAL
route_205_north,230,NORMAL
route_205_north,231,NORMAL
route_205_north,232,NORMAL
route_205_north,233,NORMAL
route_205_north,234,NORMAL
route_205_north,235,NORMAL
route_205_north,236,NORMAL
route_205_north,237,NORMAL
route_205_north,238,NORMAL
route_205_north,239,NORMAL
route_205_north,240,NORMAL
route_205_north,241,NORMAL
route_205_north,242,NORMAL
route_205_north,243,NORMAL
route_205_north,244,NORMAL
route_205_north,245,NORMAL
route_205_north,246,NORMAL
route_205_north,247,NORMAL
route_205_north,248,NORMAL
route_205_north,249,NORMAL
route_205_north,250,NORMAL
route_205_north,251,NORMAL
route_205_north,252,NORMAL
route_205_north,253,NORMAL
route_205_north,254,NORMAL
route_205_north,255,NORMAL
petalburg_gym,0,NORMAL
petalburg_gym,1,NORMAL
petalburg_gym,2,NORMAL
petalburg_gym,3,NORMAL
petalburg_gym,4,NORMAL
petalburg_gym,5,NORMAL
petalburg_gym,6,NORMAL
petalburg_gym,7,NORMAL
petalburg_gym,8,NORMAL
petalburg_gym,9,NORMAL
petalburg_gym,10,NORMAL
petalburg_gym,11,NORMAL
petalburg_gym,12,NORMAL
petalburg_gym,13,NORMAL
petalburg_gym,14,NORMAL
petalburg_gym,15,NORMAL
petalburg_gym,16,NORMAL
petalburg_gym,17,NORMAL
petalburg_gym,18,NORMAL
petalburg_gym,19,NORMAL
petalburg_gym,20,NORMAL
petalburg_gym,21,NORMAL
petalburg_gym,22,NORMAL
petalburg_gym,23,NORMAL
petalburg_gym,24,NORMAL
petalburg_gym,25,NORMAL
petalburg_gym,26,NORMAL
petalburg_gym,27,NORMAL
petalburg_gym,28,NORMAL
petalburg_gym,29,NORMAL
petalburg_gym,30,NORMAL
petalburg_gym,31,NORMAL
petalburg_gym,32,NORMAL
petalburg_gym,33,NORMAL
petalburg_gym,34,NORMAL
petalburg_gym,35,NORMAL
petalburg_gym,36,NORMAL
petalburg_gym,37,NORMAL
petalburg_gym,38,NORMAL
petalburg_gym,39,NORMAL
petalburg_gym,40,NORMAL
petalburg_gym,41,NORMAL
petalburg_gym,42,NORMAL
petalburg_gym,43,NORMAL
petalburg_gym,44,NORMAL
petalburg_gym,45,NORMAL
petalburg_gym,46,NORMAL
petalburg_gym,47,NORMAL
petalburg_gym,48,NORMAL
petalburg_gym,49,NORMAL
petalburg_gym,50,NORMAL
petalburg_gym,51,NORMAL
petalburg_gym,52,NORMAL
petalburg_gym,53,NORMAL
petalburg_gym,54,NORMAL
petalburg_gym,55,NORMAL
petalburg_gym,56,NORMAL
petalburg_gym,57,NORMAL
petalburg_gym,58,NORMAL
petalburg_gym,59,NORMAL
petalburg_gym,60,NORMAL
petalburg_gym,61,NORMAL
petalburg_gym,62,NORMAL
petalburg_gym,63,NORMAL
petalburg_gym,64,NORMAL
petalburg_gym,65,NORMAL
petalburg_gym,66,NORMAL
petalburg_gym,67,NORMAL
petalburg_gym,68,NORMAL
petalburg_gym,69,NORMAL
petalburg_gym,70,NORMAL
petalburg_gym,71,NORMAL
petalburg_gym,72,NORMAL
petalburg_gym,73,NORMAL
petalburg_gym,74,NORMAL
petalburg_gym,75,NORMAL
petalburg_gym,76,NORMAL
petalburg_gym,77,NORMAL
petalburg_gym,78,NORMAL
petalburg_gym,79,NORMAL
petalburg_gym,80,NORMAL
petalburg_gym,81,NORMAL
petalburg_gym,82,NORMAL
petalburg_gym,83,NORMAL
petalburg_gym,84,NORMAL
petalburg_gym,85,NORMAL
petalburg_gym,86,NORMAL
petalburg_gym,87,NORMAL
petalburg_gym,88,NORMAL
petalburg_gym,89,NORMAL
petalburg_gym,90,NORMAL
petalburg_gym,91,NORMAL
petalburg_gym,92,NORMAL
petalburg_gym,93,NORMAL
petalburg_gym,94,NORMAL
petalburg_gym,95,NORMAL
petalburg_gym,96,NORMAL
petalburg_gym,97,NORMAL
petalburg_gym,98,NORMAL
petalburg_gym,99,NORMAL
petalburg_gym,100,NORMAL
petalburg_gym,101,NORMAL
petalburg_gym,102,NORMAL
petalburg_gym,103,NORMAL
petalburg_gym,104,NORMAL
petalburg_gym,105,NORMAL
petalburg_gym,106,NORMAL
petalburg_gym,107,NORMAL
petalburg_gym,108,NORMAL
petalburg_gym,109,NORMAL
petalburg_gym,110,NORMAL
petalburg_gym,111,NORMAL
petalburg_gym,112,NORMAL
petalburg_gym,113,NORMAL
petalburg_gym,114,NORMAL
petalburg_gym,115,NORMAL
petalburg_gym,116,NORMAL
petalburg_gym,117,NORMAL
petalburg_gym,118,NORMAL
petalburg_gym,119,NORMAL
petalburg_gym,120,NORMAL
petalburg_gym,121,NORMAL
petalburg_gym,122,NORMAL
petalburg_gym,123,NORMAL
petalburg_gym,124,NORMAL
petalburg_gym,125,NORMAL
petalburg_gym,126,NORMAL
petalburg_gym,127,NORMAL
petalburg_gym,128,NORMAL
